"PARENT.ID","ID","LENGTH","START","END","CLASS","X.FIT..D","X..COG.","Y..COG.","FRACT..DIM.","TRAPPEDNESS","EFFICENCY","STRAIGHTNESS","SPEED","KURTOSIS","X.FIT..ALPHA","GAUSSIANITY","Asymmetry","MSDRatio","Loc..noise_sigma","Fit.Goodness","Alpha.Fit.Goodness","Confidence","COND"
246,545,21,169,189,"DIRECTED/ACTIVE",0.04027,3.503,2.12,1.311,0.427,0.159,0.451,0.734,1.878,1.136,-0.301,0.534,-0.008,0.023,0.961,0.984,0.648,"BeforeLatB1"
248,550,10,200,209,"DIRECTED/ACTIVE",0.1424,0.692,7.504,1.39,0.866,0.195,0.528,1.739,1.259,0.906,-0.155,0.32,0.042,0.073,1,0.813,0.599,"BeforeLatB1"
256,567,12,143,154,"DIRECTED/ACTIVE",0.1502,4.213,1.67,1.499,0.511,0.018,0.176,0.483,1.72,0.854,0.186,0.262,0.02,0.045,0.912,0.949,0.563,"BeforeLatB1"
263,585,19,150,168,"DIRECTED/ACTIVE",0.01331,0.006,1.665,1.136,0.278,0.285,0.708,0.615,2.237,1.383,0.564,0.626,-0.085,0.018,0.997,0.984,0.71,"BeforeLatB1"
264,586,15,146,160,"DIRECTED/ACTIVE",0.1117,6.232,3.709,1.509,0.21,0.065,0.318,0.826,1.2,1.152,0.343,0.339,-0.103,0.057,0.855,0.832,0.647,"BeforeLatB1"
267,591,14,149,162,"DIRECTED/ACTIVE",0.08223,7.5,2.569,1.306,0.747,0.175,0.495,1.078,1.228,1.337,-0.189,0.491,-0.085,0.056,0.988,0.996,0.627,"BeforeLatB1"
275,608,39,164,202,"DIRECTED/ACTIVE",0.03963,3.897,6.719,1.447,0.189,0.047,0.28,0.448,2.104,1.215,0.208,0.308,-0.053,0.014,0.912,0.955,0.628,"BeforeLatB1"
280,627,22,191,212,"DIRECTED/ACTIVE",0.02875,6.4,1.356,1.614,0.83,0.002,0.05,0.072,1.397,1.135,-0.175,0.553,-0.008,0.039,0.944,0.986,0.659,"BeforeLatB1"
292,641,12,165,176,"DIRECTED/ACTIVE",0.2101,6.393,0.69,1.603,0.937,0.067,0.309,1.006,2.079,0.922,-0.13,0.142,-0.02,0.054,0.979,0.827,0.636,"BeforeLatB1"
293,643,12,165,176,"DIRECTED/ACTIVE",0.03869,5.637,1.727,1.59,0.286,0.005,0.1,0.138,1.893,0.639,0.951,0.52,0.04,0.032,0.204,0.818,0.527,"BeforeLatB1"
294,645,22,165,186,"DIRECTED/ACTIVE",0.02805,6.749,3.573,1.182,0.324,0.263,0.621,1.043,1.426,1.431,0.148,0.566,-0.098,0.037,0.993,0.993,0.75,"BeforeLatB1"
295,649,21,190,210,"DIRECTED/ACTIVE",0.01835,1.629,7.642,1.389,0.561,0.112,0.403,0.454,1.587,1.206,0.283,0.56,-0.045,0.033,0.962,0.965,0.644,"BeforeLatB1"
302,665,12,177,188,"DIRECTED/ACTIVE",0.02787,5.737,6.423,1.21,0.795,0.227,0.622,0.913,3.429,1.7,0.26,0.618,-0.142,0.04,1,0.992,0.645,"BeforeLatB1"
306,672,18,171,188,"DIRECTED/ACTIVE",0.1261,3.936,0.98,1.349,0.635,0.157,0.463,1.31,1.383,1.407,-0.073,0.529,-0.091,0.064,0.996,0.996,0.621,"BeforeLatB1"
309,674,14,174,187,"DIRECTED/ACTIVE",0.09317,2.463,0.789,1.201,0.694,0.303,0.643,1.748,1.293,1.669,-0.181,0.585,-0.126,0.077,0.994,0.997,0.606,"BeforeLatB1"
312,675,11,173,183,"DIRECTED/ACTIVE",0.04737,0.702,5.524,1.367,0.124,0.113,0.385,0.723,1.193,1.025,-0.357,0.644,0.064,0.028,-2.242,0.713,0.842,"BeforeLatB1"
317,680,15,185,199,"DIRECTED/ACTIVE",0.03268,0.835,0.453,1.389,0.346,0.098,0.38,0.554,1.145,1.252,0.914,0.511,-0.063,0.014,0.842,0.903,0.67,"BeforeLatB1"
321,687,11,176,186,"DIRECTED/ACTIVE",0.08704,4.844,6.658,1.739,0.84,0.066,0.336,0.693,1.627,0.601,-0.205,0.119,0.333,0.067,0.856,0.953,0.454,"BeforeLatB1"
324,690,13,179,191,"DIRECTED/ACTIVE",0.07718,0.431,1.058,1.053,0.473,0.528,0.883,2.068,1.403,1.623,0.393,0.652,-0.148,0.071,0.995,0.998,0.733,"BeforeLatB1"
349,733,20,199,218,"DIRECTED/ACTIVE",0.03125,3.29,3.54,1.585,0.827,0.044,0.264,0.467,1.259,1.089,0.144,0.518,-0.088,0.024,0.925,0.958,0.651,"BeforeLatB1"
352,746,29,202,230,"DIRECTED/ACTIVE",0.1954,1.897,6.313,1.64,0.905,0.0001844,0.016,0.049,1.636,1.225,0.157,0.265,-0.07,0.053,0.973,0.984,0.64,"BeforeLatB1"
359,752,12,200,211,"DIRECTED/ACTIVE",0.09468,3.747,4.383,1.339,0.959,0.128,0.467,1.114,1.434,1.452,0.414,0.351,-0.042,0.058,0.981,0.938,0.677,"BeforeLatB1"
360,757,28,206,233,"DIRECTED/ACTIVE",0.1195,0.83,4.91,1.568,0.923,0.004,0.074,0.153,1.934,1.136,0.321,0.592,0.025,0.049,0.925,0.949,0.596,"BeforeLatB1"
375,773,16,214,229,"DIRECTED/ACTIVE",0.03948,2.575,4.638,1.15,0.629,0.244,0.632,1.387,1.155,1.61,0.758,0.655,-0.131,0.073,0.966,0.99,0.665,"BeforeLatB1"
376,776,13,237,249,"DIRECTED/ACTIVE",0.04295,3.471,0.954,1.14,0.481,0.257,0.687,1.1,1.96,1.363,0.402,0.669,-0.091,0.05,0.993,0.989,0.677,"BeforeLatB1"
377,777,12,208,219,"DIRECTED/ACTIVE",0.05296,1.3,0.553,1.355,0.516,0.16,0.517,1.557,1.313,1.074,0.034,0.526,-0.045,0.105,0.912,0.834,0.646,"BeforeLatB1"
389,793,13,219,231,"DIRECTED/ACTIVE",0.08387,3.277,3.129,1.508,-0.075,0.065,0.325,0.795,1.037,0.627,0.956,0.428,-0.072,0.043,-0.265,0.721,0.635,"BeforeLatB1"
394,795,11,220,230,"DIRECTED/ACTIVE",0.1231,7.756,1.975,1.394,0.808,0.167,0.521,1.32,2.299,1.072,0.337,0.298,-0.063,0.078,1,0.994,0.547,"BeforeLatB1"
400,808,21,229,249,"DIRECTED/ACTIVE",0.04638,2.56,2.145,1.257,0.369,0.117,0.477,0.625,1.538,0.987,1.34,0.615,0.042,0.027,0.93,0.977,0.577,"BeforeLatB1"
403,814,11,225,235,"DIRECTED/ACTIVE",0.1782,5.422,0.924,1.258,0.486,0.289,0.623,1.961,2.09,0.982,-0.304,0.547,-0.085,0.077,1,1,0.744,"BeforeLatB1"
404,815,12,223,234,"DIRECTED/ACTIVE",0.08835,3.413,1.56,1.514,0.369,0.07,0.348,0.742,1.439,0.755,0.557,0.333,0.052,0.038,0.838,0.887,0.509,"BeforeLatB1"
409,821,12,227,238,"DIRECTED/ACTIVE",0.1591,3.54,5.503,1.292,0.485,0.256,0.582,1.859,1.44,1.114,-0.157,0.487,-0.062,0.108,0.994,0.993,0.698,"BeforeLatB1"
410,822,12,229,240,"DIRECTED/ACTIVE",0.04041,5.34,3.653,1.422,0.874,0.078,0.357,0.68,1.61,1.147,0.4,0.415,-0.077,0.015,0.993,0.863,0.66,"BeforeLatB1"
411,823,14,230,243,"DIRECTED/ACTIVE",0.03243,5.654,1.469,1.24,0.708,0.213,0.608,0.827,1.535,1.398,0.371,0.408,-0.088,0.022,1,1,0.568,"BeforeLatB1"
420,842,11,236,246,"DIRECTED/ACTIVE",0.08092,5.204,4.022,1.44,0.841,0.114,0.456,0.852,1.159,1.082,0.164,0.21,-0.034,0.052,1,1,0.666,"BeforeLatB1"
436,865,15,246,260,"DIRECTED/ACTIVE",0.08905,3.179,3.037,1.257,0.723,0.141,0.499,1.001,1.745,0.771,0.1,0.355,0.154,0.054,0.656,0.803,0.735,"BeforeLatB1"
450,891,12,286,297,"DIRECTED/ACTIVE",0.008546,0.687,5.88,1.282,0.406,0.15,0.453,0.9,1.11,1.34,0.016,0.641,-0.081,0.062,0.92,0.918,0.695,"BeforeLatB1"
473,925,19,269,287,"DIRECTED/ACTIVE",1.742e-11,4.587,4.977,1.061,0.378,0.454,0.826,1.553,1.767,1.865,0.384,0.683,-0.155,0.069,0.996,0.997,0.683,"BeforeLatB1"
474,928,11,269,279,"DIRECTED/ACTIVE",0.0952,3.564,4.764,1.577,0.089,0.119,0.427,1.088,1.712,0.133,0.477,0.386,0.045,0.072,-19.769,0.834,0.494,"BeforeLatB1"
475,929,11,274,284,"DIRECTED/ACTIVE",0.1446,4.236,5.545,1.514,0.777,0.144,0.458,1.254,1.641,1.355,0.322,0.291,-0.025,0.028,1,0.933,0.516,"BeforeLatB1"
477,932,12,272,283,"DIRECTED/ACTIVE",0.01613,7.903,0.483,1.167,0.327,0.31,0.71,0.991,1.538,1.389,0.345,0.381,-0.106,0.042,0.936,0.936,0.734,"BeforeLatB1"
485,945,17,281,297,"DIRECTED/ACTIVE",0.0882,2.751,5.802,1.368,0.849,0.032,0.236,0.425,1.511,1.275,0.148,0.282,-0.076,0.044,0.983,0.993,0.636,"BeforeLatB1"
5,10,12,0,11,"NORM. DIFFUSION",0.006022,4.103,2.537,1.87,0.844,0.004,0.091,0.062,2.226,0.16,0.946,0.14,0.277,0.011,0.046,-0.09,0.629,"BeforeLatB1"
5,13,27,68,94,"NORM. DIFFUSION",0.02658,4.529,2.159,1.795,0.844,0.038,0.236,0.344,1.599,0.813,0.486,0.296,0.02,0.017,0.798,0.928,0.651,"BeforeLatB1"
6,20,13,2,14,"NORM. DIFFUSION",0.01614,2.003,2.843,1.605,0.473,0.052,0.3,0.467,1.327,0.445,0.482,0.339,0.29,0.036,0.511,0.711,0.566,"BeforeLatB1"
7,26,18,85,102,"NORM. DIFFUSION",0.003498,2.491,3.576,1.876,0.997,0.004,0.091,0.057,2.634,0.426,0.844,0.32,0.153,0.014,0.171,0.161,0.523,"BeforeLatB1"
7,28,26,121,146,"NORM. DIFFUSION",0.01144,2.488,3.589,1.766,-0.227,0.005,0.088,0.165,4.061,0.201,0.283,0.367,1.049,0.034,0.287,0.176,0.558,"BeforeLatB1"
8,32,19,6,24,"NORM. DIFFUSION",0.03753,1.168,4.253,1.578,0.792,0.02,0.192,0.338,1.873,0.655,0.148,0.368,0.121,0.049,0.52,0.752,0.622,"BeforeLatB1"
9,40,12,30,41,"NORM. DIFFUSION",0.004574,0.573,4.937,1.583,0.89,0.008,0.131,0.062,1.976,0.793,0.394,0.383,-0.067,0.013,0.992,0.997,0.633,"BeforeLatB1"
9,42,14,54,67,"NORM. DIFFUSION",0.04446,0.197,5.023,1.598,0.994,0.015,0.191,0.305,2.021,0.633,1.592,0.341,0.584,0.045,0.374,0.434,0.533,"BeforeLatB1"
10,45,20,4,23,"NORM. DIFFUSION",0.02751,2.724,5.076,1.666,0.931,0.022,0.203,0.4,1.821,0.522,0.935,0.446,0.27,0.032,0.459,0.726,0.56,"BeforeLatB1"
13,54,16,0,15,"NORM. DIFFUSION",0.1318,3.092,3.508,1.628,0.981,0.013,0.146,0.345,3.63,0.976,0.423,0.111,0.084,0.032,0.501,0.75,0.638,"BeforeLatB1"
15,57,25,7,31,"NORM. DIFFUSION",0.003608,0.664,4.005,2.13,0.867,0.014,0.149,0.102,2.272,0.569,-0.007,0.181,0.361,0.018,0.672,0.848,0.569,"BeforeLatB1"
15,59,21,49,69,"NORM. DIFFUSION",0.001117,0.754,4.063,1.845,-0.227,0.0005602,0.036,0.034,4.685,0.102,0.973,0.158,1.108,0.038,-0.022,-0.005,0.572,"BeforeLatB1"
17,67,12,12,23,"NORM. DIFFUSION",0.01058,0.447,0.813,1.911,0.854,0.004,0.075,0.062,1.972,0.761,-0.37,0.244,0.03,0.018,0.619,0.658,0.605,"BeforeLatB1"
18,68,17,0,16,"NORM. DIFFUSION",0.07583,0.529,7.393,1.596,0.434,0.024,0.186,0.519,1.807,0.636,0.281,0.511,0.098,0.07,0.706,0.797,0.605,"BeforeLatB1"
19,77,17,6,22,"NORM. DIFFUSION",0.004084,3.148,0.781,2.151,0.988,0.032,0.22,0.175,1.518,0.449,0.01,0.199,0.142,0.005,0.466,0.545,0.623,"BeforeLatB1"
21,80,12,0,11,"NORM. DIFFUSION",0.0735,5.85,1.107,1.44,0.748,0.101,0.438,0.721,1.15,0.988,1.626,0.281,-0.046,0.028,0.95,0.979,0.533,"BeforeLatB1"
27,90,21,15,35,"NORM. DIFFUSION",0.1009,1.415,0.116,1.87,0.969,0.001,0.04,0.102,1.394,0.877,0.801,0.228,-0.029,0.05,0.731,0.902,0.571,"BeforeLatB1"
28,95,16,2,17,"NORM. DIFFUSION",0.009609,2.015,6.99,1.993,0.194,0.011,0.13,0.101,2.351,0.571,0.058,0.152,-0.024,0.016,0.508,0.455,0.611,"BeforeLatB1"
34,100,10,9,18,"NORM. DIFFUSION",0.01046,0.88,2.32,1.718,0.97,0.007,0.133,0.107,2.151,0.619,0.32,0.545,Inf,0.024,0.799,0.901,0.556,"BeforeLatB1"
35,105,20,10,29,"NORM. DIFFUSION",0.06994,6.738,1.194,1.743,0.984,0.036,0.231,0.308,1.946,1.303,0.059,0.219,0.021,0.016,0.832,0.95,0.637,"BeforeLatB1"
36,108,12,24,35,"NORM. DIFFUSION",0.00497,1.93,1.593,1.444,0.291,0.075,0.387,0.255,1.599,0.548,0.849,0.431,0.066,0.006,0.387,0.576,0.481,"BeforeLatB1"
38,111,48,16,63,"NORM. DIFFUSION",0.02778,4.768,7.635,1.871,0.959,0.009,0.114,0.174,1.967,0.771,0.459,0.102,0.033,0.017,0.59,0.841,0.612,"BeforeLatB1"
40,115,13,7,19,"NORM. DIFFUSION",0.1193,2.895,0.157,1.572,0.822,0.044,0.275,0.682,1.393,0.927,0.391,0.367,0.265,0.041,0.685,0.88,0.598,"BeforeLatB1"
41,117,14,9,22,"NORM. DIFFUSION",0.01986,5.566,1.589,1.709,0.774,0.053,0.267,0.398,1.637,0.673,-0.017,0.237,-8.882e-16,0.029,0.723,0.883,0.698,"BeforeLatB1"
43,125,11,4,14,"NORM. DIFFUSION",0.05855,4.727,2.211,1.938,0.995,0.011,0.126,0.204,1.898,1.14,-0.115,0.165,0.229,0.013,0.909,0.952,0.658,"BeforeLatB1"
45,130,12,7,18,"NORM. DIFFUSION",0.02115,7.243,2.757,1.973,0.97,0.031,0.219,0.495,1.833,0.308,-0.193,0.008,0.046,0.047,0.026,0.06,0.811,"BeforeLatB1"
47,135,24,8,31,"NORM. DIFFUSION",0.01836,0.987,2.997,2.006,0.924,0.005,0.083,0.122,1.617,0.663,0.222,0.007,0.432,0.02,0.564,0.756,0.582,"BeforeLatB1"
48,144,12,2,13,"NORM. DIFFUSION",2.003e-11,6.2,4.793,1.56,0.077,0.012,0.143,0.255,2.204,4.853e-11,0.161,0.316,0.8,0.03,-0.105,-0.105,0.611,"BeforeLatB1"
59,162,14,17,30,"NORM. DIFFUSION",0.0206,3.883,1.711,1.622,-0.083,0.076,0.374,0.526,1.061,0.495,0.716,0.456,0.156,0.04,0.824,0.723,0.558,"BeforeLatB1"
61,163,29,9,37,"NORM. DIFFUSION",0.07143,2.225,3.172,1.57,0.73,0.018,0.17,0.311,2.399,0.977,0.826,0.448,-0.018,0.034,0.763,0.909,0.632,"BeforeLatB1"
65,169,12,9,20,"NORM. DIFFUSION",0.06609,6.097,0.237,1.793,0.952,0.082,0.346,0.636,2.96,1.03,-0.23,0.241,-0.028,0.023,0.724,0.903,0.685,"BeforeLatB1"
67,182,25,55,79,"NORM. DIFFUSION",0.09673,4.933,2.603,1.798,0.968,0.017,0.163,0.361,1.532,0.964,0.409,0.059,0.011,0.041,0.708,0.915,0.619,"BeforeLatB1"
67,185,25,95,119,"NORM. DIFFUSION",0.03878,5.173,1.84,2.054,0.932,0.013,0.133,0.24,2.436,0.698,0.041,0.025,0.238,0.023,0.582,0.664,0.65,"BeforeLatB1"
68,190,12,31,42,"NORM. DIFFUSION",0.04986,1.927,0.507,1.719,0.981,0.047,0.294,0.36,1.589,1.188,0.589,0.073,-0.04,0.024,0.999,0.999,0.528,"BeforeLatB1"
75,211,13,15,27,"NORM. DIFFUSION",0.06476,2.203,2.754,2.039,0.974,0.026,0.21,0.457,1.24,0.762,0.779,0.234,-0.049,0.033,0.805,0.926,0.586,"BeforeLatB1"
81,219,27,21,47,"NORM. DIFFUSION",0.05281,2.961,6.536,1.764,0.464,0.018,0.167,0.331,1.797,0.75,0.234,0.249,0.103,0.034,0.855,0.937,0.606,"BeforeLatB1"
82,224,19,23,41,"NORM. DIFFUSION",0.1935,0.693,7.333,1.825,0.868,0.054,0.271,0.829,2.44,1.026,0.033,0.093,0.09,0.086,0.889,0.956,0.606,"BeforeLatB1"
89,237,18,48,65,"NORM. DIFFUSION",0.05868,0.867,2.224,2.053,0.988,0.027,0.207,0.369,1.946,0.937,0.224,0.514,-0.028,0.032,0.84,0.955,0.59,"BeforeLatB1"
99,257,21,34,54,"NORM. DIFFUSION",0.01448,5.667,1.575,1.699,0.537,0.059,0.292,0.29,4.987,0.777,0.053,0.058,-0.083,0.016,0.392,0.714,0.584,"BeforeLatB1"
110,265,10,62,71,"NORM. DIFFUSION",1.307e-11,6.964,2.42,1.851,0.975,0,0,0,2.472,3.937e-12,1.236,0.505,3.8,0.019,-0.143,-0.143,0.613,"BeforeLatB1"
111,274,42,47,88,"NORM. DIFFUSION",0.01052,6.644,1.14,2.219,1,0.0006688,0.031,0.052,2.715,0.392,0.218,0.015,0.137,0.029,0.223,0.299,0.656,"BeforeLatB1"
113,287,43,56,98,"NORM. DIFFUSION",0.05272,2.397,4.959,1.865,0.879,0.012,0.139,0.267,2.131,0.834,0.261,0.15,-0.012,0.038,0.68,0.907,0.601,"BeforeLatB1"
118,298,12,47,58,"NORM. DIFFUSION",0.05673,3.997,4.817,1.843,0.99,0.029,0.236,0.309,1.019,1.146,0.482,0.174,-0.016,0.031,0.995,0.999,0.57,"BeforeLatB1"
121,300,10,47,56,"NORM. DIFFUSION",0.1487,1.996,5.6,1.723,0.64,0.068,0.323,0.884,1.194,0.909,0.284,0.398,-0.058,0.075,0.883,0.883,0.592,"BeforeLatB1"
122,303,12,47,58,"NORM. DIFFUSION",0.04483,1.64,6.05,1.643,0.925,0.058,0.285,0.415,2.199,1.107,0.383,0.199,-0.047,0.026,0.779,0.927,0.666,"BeforeLatB1"
123,306,11,50,60,"NORM. DIFFUSION",0.03834,5.196,4.822,1.662,0.753,0.093,0.4,0.68,2.78,0.686,0.151,0.046,-0.008,0.036,1,0.999,0.51,"BeforeLatB1"
126,308,26,51,76,"NORM. DIFFUSION",0.03622,2.306,6.335,1.51,0.154,0.081,0.337,0.645,2.778,0.677,0.435,0.348,0.05,0.023,0.807,0.879,0.576,"BeforeLatB1"
127,309,15,51,65,"NORM. DIFFUSION",0.1715,4.195,0.219,1.813,0.912,0.007,0.1,0.243,2.078,0.712,0.156,0.403,-0.108,0.037,0.489,0.255,0.599,"BeforeLatB1"
129,310,11,51,61,"NORM. DIFFUSION",3.1e-11,0.96,7.105,1.865,-0.227,0.024,0.189,0.561,2.464,6.331e-11,0.134,0.399,0.298,0.091,-0.125,-0.125,0.544,"BeforeLatB1"
139,329,17,61,77,"NORM. DIFFUSION",0.0474,3.626,7.847,2.084,1,0.01,0.125,0.213,1.327,0.834,-0.152,0.076,0.017,0.033,0.686,0.694,0.548,"BeforeLatB1"
140,330,11,60,70,"NORM. DIFFUSION",0.0005146,4.727,1,1.965,0.859,0.068,0.323,0.683,3.93,0.023,-0.182,0.018,0.039,0.052,-0.125,-0.123,0.484,"BeforeLatB1"
146,333,10,66,75,"NORM. DIFFUSION",0.03147,1.376,1.32,2.06,0.985,0.003,0.063,0.107,1.592,0.713,-0.198,0.003,0.297,0.014,0.67,0.829,0.58,"BeforeLatB1"
146,335,10,89,98,"NORM. DIFFUSION",0.1618,0.944,1.792,1.548,0.965,0.043,0.28,0.641,1.817,1.189,0.748,0.405,1.849,0.031,0.989,0.991,0.493,"BeforeLatB1"
149,339,22,64,85,"NORM. DIFFUSION",0.009197,1.818,7.32,1.684,0.751,0.02,0.169,0.134,2.208,0.838,-0.089,0.33,-0.019,0.022,0.834,0.918,0.659,"BeforeLatB1"
150,341,11,66,76,"NORM. DIFFUSION",0.1073,1.047,0.109,1.778,0.918,0.001,0.042,0.096,2.312,1.009,-0.009,0.316,-0.034,0.062,0.999,0.999,0.639,"BeforeLatB1"
152,346,14,69,82,"NORM. DIFFUSION",0.02856,4.986,3.317,1.676,0.975,0.026,0.197,0.209,1.218,1.064,0.056,0.104,0.071,0.031,0.786,0.858,0.619,"BeforeLatB1"
152,348,15,102,116,"NORM. DIFFUSION",0.04825,5.096,3.373,1.659,0.725,0.043,0.255,0.448,1.817,0.873,0.748,0.064,0.314,0.027,0.419,0.71,0.65,"BeforeLatB1"
153,349,22,69,90,"NORM. DIFFUSION",0.1505,3.804,1.271,1.95,0.973,0.02,0.169,0.41,1.493,1.097,0.212,0.03,-0.06,0.027,0.824,0.959,0.664,"BeforeLatB1"
157,355,18,74,91,"NORM. DIFFUSION",0.005846,1.149,3.669,1.712,0.993,0.021,0.192,0.2,1.423,0.44,0.365,0.319,0.17,0.012,0.124,0.31,0.568,"BeforeLatB1"
158,356,12,75,86,"NORM. DIFFUSION",0.03618,2.927,7.013,1.848,0.997,0.001,0.046,0.087,6.627,0.247,1.59,0.378,1.416,0.057,0.031,-0.068,0.494,"BeforeLatB1"
159,359,33,79,111,"NORM. DIFFUSION",0.02605,0.704,7.765,2.332,0.999,0.008,0.122,0.238,1.631,0.444,0.742,0.068,0.118,0.039,0.493,0.618,0.583,"BeforeLatB1"
163,371,20,74,93,"NORM. DIFFUSION",0.1017,5.138,2.86,1.837,0.993,0.035,0.23,0.725,2.372,0.767,0.16,0.019,0.153,0.07,0.439,0.733,0.739,"BeforeLatB1"
164,373,16,81,96,"NORM. DIFFUSION",0.01898,0.865,2.225,2.076,0.968,0.001,0.052,0.091,1.317,0.224,0.612,0.466,0.232,0.017,0.267,0.029,0.565,"BeforeLatB1"
167,376,18,101,118,"NORM. DIFFUSION",0.006702,0.431,6.816,1.988,0.797,0.003,0.064,0.057,1.736,0.596,-0.19,0.136,0.075,0.012,0.595,0.79,0.55,"BeforeLatB1"
169,380,17,88,104,"NORM. DIFFUSION",0.003094,1.694,3.861,1.895,0.866,0.003,0.06,0.134,1.858,4.893e-12,0.215,0.443,3.72,0.041,-0.051,-0.059,0.543,"BeforeLatB1"
169,382,16,114,129,"NORM. DIFFUSION",0.05089,1.305,3.862,1.41,0.802,0.093,0.428,0.561,1.118,1.061,1.619,0.371,-0.014,0.023,0.978,0.99,0.582,"BeforeLatB1"
170,386,11,86,96,"NORM. DIFFUSION",0.04889,0.185,5.047,1.837,0.944,0.018,0.157,0.28,1.626,0.914,-0.004,0.461,0.187,0.052,0.947,0.975,0.685,"BeforeLatB1"
172,392,16,88,103,"NORM. DIFFUSION",2.137e-12,6.742,1.463,1.955,0.171,0.003,0.078,0.143,3.856,2.833e-12,0.724,0.217,1.9,0.06,-0.065,-0.065,0.571,"BeforeLatB1"
175,397,17,92,108,"NORM. DIFFUSION",3.47e-10,0.831,1.104,1.815,0.758,0.008,0.136,0.229,4.888,0.016,0.661,0.027,1.553,0.043,-0.059,-0.058,0.607,"BeforeLatB1"
178,408,25,97,121,"NORM. DIFFUSION",0.01772,1.504,5.819,1.693,0.854,0.021,0.183,0.323,2.548,0.49,0.148,0.452,0.111,0.027,0.405,0.571,0.577,"BeforeLatB1"
179,414,15,108,122,"NORM. DIFFUSION",0.06606,2.445,5.808,1.6,-0.227,0.093,0.372,0.916,1.59,0.617,0.127,0.22,0.127,0.067,0.843,0.678,0.512,"BeforeLatB1"
183,423,11,98,108,"NORM. DIFFUSION",0.09285,5.724,7.873,2.336,0.497,0.02,0.166,0.34,1.602,0.924,-0.202,0.142,0.17,0.054,0.712,0.646,0.57,"BeforeLatB1"
189,430,14,100,113,"NORM. DIFFUSION",0.06355,4.829,0.577,2.145,0.999,0.012,0.137,0.331,2.001,0.715,0.104,0.047,0.175,0.036,0.476,0.721,0.597,"BeforeLatB1"
190,434,15,99,113,"NORM. DIFFUSION",0.1272,3.733,0.496,2.153,0.963,0.012,0.135,0.44,1.835,0.771,0.305,0.287,0.273,0.051,0.685,0.87,0.625,"BeforeLatB1"
191,435,11,103,113,"NORM. DIFFUSION",0.0132,3.738,1.629,1.956,-0.227,0.048,0.287,0.366,4.366,0.384,0.682,0.159,0.207,0.036,0.61,0.445,0.636,"BeforeLatB1"
192,436,23,104,126,"NORM. DIFFUSION",0.03266,0.082,5.767,1.87,0.96,0.006,0.088,0.207,2.012,0.536,0.149,0.414,0.019,0.043,0.237,0.403,0.657,"BeforeLatB1"
193,440,25,104,128,"NORM. DIFFUSION",0.02257,0.862,7.478,1.757,0.515,0.016,0.161,0.292,2.381,0.549,0.395,0.243,0.138,0.028,0.713,0.889,0.544,"BeforeLatB1"
195,443,13,108,120,"NORM. DIFFUSION",0.05917,5.662,7.926,1.54,0.685,0.099,0.419,0.61,2.426,1.074,0.76,0.36,0.017,0.029,0.859,0.92,0.576,"BeforeLatB1"
197,448,11,108,118,"NORM. DIFFUSION",0.07465,3.433,2.298,1.657,0.996,0.075,0.356,0.616,1.772,1.143,0.523,0.594,0.235,0.04,0.651,0.833,0.447,"BeforeLatB1"
198,449,11,107,117,"NORM. DIFFUSION",0.146,6.673,0.542,1.907,0.949,0.075,0.335,0.819,1.646,1.1,0.504,0.285,0.243,0.018,0.974,0.986,0.604,"BeforeLatB1"
202,457,13,181,193,"NORM. DIFFUSION",0.03703,6.126,6.785,1.592,0.85,0.071,0.31,0.602,1.761,0.72,-0.123,0.307,0.02,0.031,0.791,0.89,0.668,"BeforeLatB1"
204,462,30,106,135,"NORM. DIFFUSION",0.07185,5.149,2.647,1.776,0.789,0.006,0.091,0.221,2.7,0.67,0.325,0.204,0.045,0.038,0.607,0.657,0.614,"BeforeLatB1"
205,466,40,108,147,"NORM. DIFFUSION",0.0181,0.378,2.602,1.718,0.723,0.025,0.186,0.271,2.302,0.646,0.137,0.404,0.278,0.029,0.841,0.846,0.629,"BeforeLatB1"
207,470,20,109,128,"NORM. DIFFUSION",0.03458,3.25,3.142,1.941,0.836,0.006,0.097,0.209,2.427,0.439,0.353,0.201,0.054,0.054,0.256,0.273,0.607,"BeforeLatB1"
214,476,26,116,141,"NORM. DIFFUSION",0.005093,0.365,2.077,2.09,0.854,0.0003287,0.024,0.027,2.569,0.34,0.019,0.414,0.063,0.015,0.101,0.209,0.568,"BeforeLatB1"
215,483,45,126,170,"NORM. DIFFUSION",0.02231,3.608,1.884,2.146,0.992,0.0003055,0.022,0.044,1.647,0.579,0.761,0.347,0.022,0.039,0.426,0.73,0.588,"BeforeLatB1"
221,492,12,120,131,"NORM. DIFFUSION",0.09677,5.907,0.89,1.756,0.669,0.002,0.055,0.124,2.263,0.917,-0.031,0.12,-0.095,0.04,0.928,0.925,0.833,"BeforeLatB1"
222,494,11,122,132,"NORM. DIFFUSION",0.008895,3.876,0.015,1.479,0.745,0.131,0.474,0.548,3.75,0.453,0.333,0.428,-7.772e-16,0.02,0.307,0.533,0.456,"BeforeLatB1"
224,499,12,124,135,"NORM. DIFFUSION",0.1701,3.3,1.1,1.455,0.962,0.12,0.472,0.989,3.415,1.292,0.094,0.106,-0.058,0.057,0.993,0.989,0.603,"BeforeLatB1"
225,501,18,125,142,"NORM. DIFFUSION",0.04271,6.676,1.538,1.858,0.991,0.002,0.053,0.08,1.386,1.013,0.068,0.273,0.05,0.034,0.86,0.93,0.602,"BeforeLatB1"
