"PARENT.ID","ID","LENGTH","START","END","CLASS","X.FIT..D","X..COG.","Y..COG.","FRACT..DIM.","TRAPPEDNESS","EFFICENCY","STRAIGHTNESS","SPEED","KURTOSIS","X.FIT..ALPHA","GAUSSIANITY","Asymmetry","MSDRatio","Loc..noise_sigma","Fit.Goodness","Alpha.Fit.Goodness","Confidence","COND"
39,94,21,0,20,"SUBDIFFUSION",0.00259,5.192,1.244,2.753,0.983,0.006,0.092,0.076,2.702,0.397,0.182,0.0004706,0.232,0.021,0.544,0.544,0.722,"BeforeNoco2"
40,96,11,1,11,"SUBDIFFUSION",0.005101,7.804,2.458,2.289,-0.227,0.004,0.085,0.136,1.83,0.159,0.156,0.174,1.48,0.041,0.149,0.149,0.547,"BeforeNoco2"
44,114,11,1,11,"SUBDIFFUSION",0.007351,6.629,0.135,2.104,-0.227,0.007,0.096,0.28,3.052,5.244e-11,-0.282,0.115,2.376,0.065,-0.125,-0.125,0.702,"BeforeNoco2"
48,119,22,9,30,"SUBDIFFUSION",0.003323,5.755,5.247,2.532,0.948,0.0005107,0.031,0.046,3.835,6.953e-12,0.606,0.155,2.408,0.048,-0.039,-0.039,0.539,"BeforeNoco2"
51,123,15,10,24,"SUBDIFFUSION",0.009093,6.2,0.136,2.445,1,0.008,0.108,0.2,1.276,0.216,0.38,0.264,1.035,0.032,0.045,0.045,0.565,"BeforeNoco2"
66,142,11,18,28,"SUBDIFFUSION",0.003895,3.971,7.953,2.188,0.805,0,0,0,1.24,0.532,0.625,0.237,2,0.013,0.896,0.896,0.654,"BeforeNoco2"
69,154,10,33,42,"SUBDIFFUSION",0.002353,3.66,4.06,2.52,0.997,0.008,0.119,0.151,4.979,6.658e-11,0.358,0.059,2.578,0.05,-0.143,-0.143,0.516,"BeforeNoco2"
75,166,86,22,107,"SUBDIFFUSION",0.002439,3.438,0.481,2.304,-0.227,0.002,0.051,0.047,3.418,0.307,0.419,0.49,0.405,0.03,0.599,0.599,0.607,"BeforeNoco2"
88,175,38,28,65,"SUBDIFFUSION",0.0015,3.821,6.938,2.818,1,0.002,0.056,0.066,3.739,1.869e-12,1.064,0.135,2.347,0.035,-0.018,-0.018,0.631,"BeforeNoco2"
112,206,16,53,68,"SUBDIFFUSION",0.0006599,4.975,3.382,3.056,-0.227,0.004,0.072,0.045,2.038,0.138,0.003,0.006,0.933,0.013,-0.02,-0.02,0.592,"BeforeNoco2"
115,213,14,43,56,"SUBDIFFUSION",0.003347,4.423,5.669,2.097,0.814,0.017,0.167,0.262,2.689,7.834e-11,0.207,0.163,0.166,0.059,-0.083,-0.083,0.577,"BeforeNoco2"
116,214,33,43,75,"SUBDIFFUSION",0.006824,1.669,5.765,2.154,0.888,0.0005411,0.027,0.03,2.72,0.554,-0.136,0.096,0.312,0.033,0.661,0.661,0.601,"BeforeNoco2"
117,222,14,46,59,"SUBDIFFUSION",0.06305,3.294,5.797,2.201,0.895,0.004,0.076,0.189,1.948,0.782,0.172,0.089,0.364,0.072,0.871,0.871,0.589,"BeforeNoco2"
123,229,11,47,57,"SUBDIFFUSION",0.04471,6.975,3.698,1.803,0.926,0.085,0.359,1.02,1.953,0.525,-0.138,0.321,0.137,0.088,0.58,0.58,0.698,"BeforeNoco2"
126,239,18,48,65,"SUBDIFFUSION",0.002533,1.729,6.629,2.272,0.905,0.015,0.145,0.165,2.382,0.159,-0.085,0.08,0.517,0.028,0.141,0.141,0.655,"BeforeNoco2"
132,247,13,48,60,"SUBDIFFUSION",0.003017,3.652,0.732,2.631,-0.227,0,0,0,3.312,1.94e-12,0.475,0.235,0.23,0.093,-0.087,-0.087,0.595,"BeforeNoco2"
151,257,13,68,80,"SUBDIFFUSION",0.00141,1.575,5.108,3.164,-0.227,0.01,0.125,0.16,1.586,2.806e-12,-0.047,0.347,1.522,0.055,-0.087,-0.087,0.644,"BeforeNoco2"
155,263,23,58,80,"SUBDIFFUSION",0.0007128,5.264,7.71,3.239,0.056,0.001,0.037,0.031,2.308,3.061e-11,-0.223,0.035,0.732,0.023,-0.038,-0.038,0.594,"BeforeNoco2"
170,283,17,70,86,"SUBDIFFUSION",0.007411,7.412,4.595,2.864,0.742,0.006,0.093,0.175,2.297,0.203,0.183,0.000961,0.755,0.05,0.513,0.513,0.693,"BeforeNoco2"
171,286,18,73,90,"SUBDIFFUSION",0.003438,5.222,5.813,1.851,-0.227,0.028,0.193,0.243,3.066,0.283,-0.258,0.236,0.244,0.037,0.108,0.108,0.637,"BeforeNoco2"
173,290,12,72,83,"SUBDIFFUSION",0.003006,7.78,2.36,2.199,0.921,0.003,0.066,0.062,2.044,0.389,0.237,0.125,0.414,0.027,0.356,0.356,0.698,"BeforeNoco2"
180,304,54,76,129,"SUBDIFFUSION",0.005183,3.984,3.847,1.996,-0.227,0.009,0.116,0.145,2.141,0.393,0.088,0.567,0.316,0.044,0.607,0.607,0.606,"BeforeNoco2"
182,306,15,78,92,"SUBDIFFUSION",0.001813,1.965,6.499,2.168,0.891,0.022,0.171,0.154,2.637,0.237,-0.191,0.045,0.514,0.021,0.222,0.222,0.623,"BeforeNoco2"
184,315,10,148,157,"SUBDIFFUSION",0.001727,2.6,3.14,2.207,0.304,0.062,0.301,0.302,1.865,0.141,0.083,0.291,2.689,0.026,0.967,0.967,0.589,"BeforeNoco2"
195,324,11,85,95,"SUBDIFFUSION",0.01276,7.756,4.884,2.01,-0.039,0.055,0.275,0.642,1.49,0.282,-0.118,0.078,0.376,0.034,0.628,0.628,0.438,"BeforeNoco2"
198,328,11,92,102,"SUBDIFFUSION",0.005589,6.447,3.36,2.227,0.887,0,0,0,4.456,2.037e-11,1.059,0.463,16,0.074,-0.125,-0.125,0.511,"BeforeNoco2"
206,331,25,94,118,"SUBDIFFUSION",0.001299,6.126,0.426,1.862,-0.227,0.016,0.166,0.102,2.992,0.341,0.014,0.19,0.193,0.02,0.523,0.523,0.546,"BeforeNoco2"
206,333,22,120,141,"SUBDIFFUSION",0.002834,6.22,0.502,1.909,0.936,0.006,0.097,0.072,2.095,0.425,0.341,0.382,0.668,0.017,0.543,0.543,0.6,"BeforeNoco2"
214,343,16,96,111,"SUBDIFFUSION",0.02657,2.393,4.595,2.179,0.418,0.026,0.199,0.39,2.087,0.621,0.115,0.092,0.069,0.041,0.688,0.688,0.643,"BeforeNoco2"
219,349,13,119,131,"SUBDIFFUSION",0.06526,1.425,6.138,2.328,0.999,0.03,0.214,0.61,1.183,0.637,-0.032,0.245,0.348,0.061,0.695,0.695,0.602,"BeforeNoco2"
220,355,20,109,128,"SUBDIFFUSION",0.004129,2.3,6.518,1.684,0.938,0.002,0.066,0.101,7.244,6.737e-12,0.681,0.371,-0.014,0.061,-0.048,-0.048,0.5,"BeforeNoco2"
227,361,12,107,118,"SUBDIFFUSION",0.0008402,4.677,0.32,2.529,0.99,0,0,0,3.574,8.732e-12,-0.121,0.036,0.8,0.024,-0.105,-0.105,0.74,"BeforeNoco2"
238,370,15,143,157,"SUBDIFFUSION",0.001917,3.211,4.701,1.856,0.993,0.058,0.296,0.35,5.787,1.224e-11,-0.129,0.066,1.229,0.006,-0.071,-0.071,0.577,"BeforeNoco2"
240,375,23,120,142,"SUBDIFFUSION",0.002109,5.033,5.837,2.141,1,0.002,0.057,0.062,3.546,0.089,0.229,0.045,0.527,0.014,-0.019,-0.019,0.604,"BeforeNoco2"
240,377,14,158,171,"SUBDIFFUSION",0.001985,4.971,5.926,2.391,0.865,0.036,0.225,0.165,1.818,0.407,-0.047,0.091,0.313,0.02,0.879,0.879,0.651,"BeforeNoco2"
250,389,11,116,126,"SUBDIFFUSION",0.004636,7.658,2.735,1.947,0.94,0.004,0.077,0.152,2.273,4.079e-12,-0.059,0.208,0.582,0.032,-0.125,-0.125,0.564,"BeforeNoco2"
251,392,14,122,135,"SUBDIFFUSION",0.002555,6.931,3.874,2.209,-0.227,0.007,0.098,0.105,2.904,0.275,-0.068,0.146,0.21,0.03,0.528,0.528,0.678,"BeforeNoco2"
259,395,11,121,131,"SUBDIFFUSION",0.002131,6.847,1.113,1.926,0.434,0.017,0.148,0.152,2.205,0.236,-0.314,0.299,0.88,0.03,0.861,0.861,0.648,"BeforeNoco2"
274,405,21,141,161,"SUBDIFFUSION",0.005586,7.596,7.564,2.521,0.998,0.001,0.04,0.076,2.084,0.061,0.104,0.193,1.393,0.048,-0.036,-0.036,0.542,"BeforeNoco2"
276,410,19,180,198,"SUBDIFFUSION",0.002597,2.524,6.493,2.489,-0.227,0.005,0.089,0.084,2.175,0.318,-0.045,0.136,0.744,0.033,0.378,0.378,0.638,"BeforeNoco2"
278,412,15,143,157,"SUBDIFFUSION",0.001563,5.309,4.021,2.235,-0.227,0.004,0.078,0.069,1.667,0.204,0.146,0.341,0.34,0.028,0.045,0.045,0.568,"BeforeNoco2"
288,416,12,151,162,"SUBDIFFUSION",0.0008279,4.653,0.35,2.589,-0.227,0.006,0.09,0.087,1.469,5.789e-13,-0.177,0.191,0.309,0.03,-0.105,-0.105,0.67,"BeforeNoco2"
291,421,26,161,186,"SUBDIFFUSION",0.01234,2.786,1.254,2.251,0.445,0.004,0.079,0.115,1.604,0.526,0.362,0.097,0.088,0.033,0.56,0.56,0.613,"BeforeNoco2"
294,428,33,178,210,"SUBDIFFUSION",0.001006,4.549,3.55,2.281,0.789,0.002,0.064,0.048,2.921,2.685e-11,0.875,0.019,1.244,0.025,-0.022,-0.022,0.569,"BeforeNoco2"
301,436,14,163,176,"SUBDIFFUSION",0.005611,0.474,5.44,2.783,1,0.0007937,0.034,0.074,1.537,1.816e-11,-0.072,0.237,4.415,0.039,-0.083,-0.083,0.59,"BeforeNoco2"
309,446,13,183,195,"SUBDIFFUSION",0.009432,6.649,3.615,2.151,0.959,0.015,0.148,0.179,1.84,0.589,-0.207,0.157,0.522,0.025,0.924,0.924,0.584,"BeforeNoco2"
322,456,13,179,191,"SUBDIFFUSION",0.001895,5.671,7.671,2.147,-0.14,0.006,0.097,0.127,2.82,5.695e-12,0.653,0.202,1.252,0.039,-0.087,-0.087,0.531,"BeforeNoco2"
323,459,12,181,192,"SUBDIFFUSION",0.0178,5.893,1.47,2.442,0.995,0.000651,0.031,0.087,3.206,0.203,-0.095,0.098,0.446,0.075,-0.013,-0.013,0.702,"BeforeNoco2"
325,466,18,245,262,"SUBDIFFUSION",0.003293,4.736,2.987,1.935,0.369,0.012,0.132,0.126,2.072,0.403,0.018,0.272,0.341,0.035,0.919,0.919,0.631,"BeforeNoco2"
333,472,11,186,196,"SUBDIFFUSION",0.01753,3.091,4.407,2.333,0.91,0.012,0.132,0.204,1.929,0.665,-0.295,0.022,0.588,0.007,0.993,0.993,0.664,"BeforeNoco2"
336,477,12,193,204,"SUBDIFFUSION",0.004326,4.727,0.243,2.624,-0.227,0.009,0.107,0.124,2.264,0.45,-0.137,0.058,0.664,0.027,0.147,0.147,0.683,"BeforeNoco2"
355,491,14,207,220,"SUBDIFFUSION",0.01588,6.763,3.571,2.126,0.994,0.011,0.141,0.282,2.338,0.326,0.186,0.379,4.697,0.063,0.312,0.312,0.553,"BeforeNoco2"
356,492,11,206,216,"SUBDIFFUSION",0.001127,3.156,4.32,2.897,-0.227,0.005,0.078,0.096,1.826,1.299e-11,0.006,0.281,0.343,0.023,-0.125,-0.125,0.624,"BeforeNoco2"
362,498,12,216,227,"SUBDIFFUSION",0.05582,4.347,5.337,2.213,0.992,0,0,0,2.231,0.718,0.864,0.206,1.004,0.058,0.819,0.819,0.676,"BeforeNoco2"
364,501,14,222,235,"SUBDIFFUSION",0.007422,2.606,3.057,2.604,0.007,0.003,0.071,0.074,2.962,0.636,-0.322,0.009,1.415,0.026,0.621,0.621,0.644,"BeforeNoco2"
370,503,12,224,235,"SUBDIFFUSION",0.0006804,5.387,7.127,2.078,-0.227,0.033,0.21,0.185,3.31,3.589e-12,-0.182,0.087,0.497,0.009,-0.105,-0.105,0.581,"BeforeNoco2"
376,507,11,232,242,"SUBDIFFUSION",0.002157,7.284,7.931,2.021,0.376,0.015,0.141,0.215,2.287,2.091e-11,0.022,0.113,0.657,1.552e-10,-0.125,-0.125,0.758,"BeforeNoco2"
378,512,12,229,240,"SUBDIFFUSION",0.002505,4.89,5.88,2.295,-0.227,0.016,0.147,0.223,3.257,0.022,0.09,0.141,11.982,0.039,-0.102,-0.102,0.528,"BeforeNoco2"
380,515,14,254,267,"SUBDIFFUSION",0.008349,4.317,5.506,2.582,-0.227,0.007,0.099,0.305,1.344,1.041e-11,-0.337,0.171,0.474,0.098,-0.083,-0.083,0.61,"BeforeNoco2"
382,521,11,235,245,"SUBDIFFUSION",0.02025,4.647,3.629,2.102,0.948,0.001,0.054,0.096,1.253,0.434,0.464,0.284,0.14,0.05,0.919,0.919,0.608,"BeforeNoco2"
388,525,12,244,255,"SUBDIFFUSION",0.006929,0.35,1.22,1.911,0.928,0.015,0.155,0.247,3.632,0.264,0.083,0.195,0.371,0.058,-0.035,-0.035,0.692,"BeforeNoco2"
397,536,20,272,291,"SUBDIFFUSION",0.002262,1.512,5.678,2.265,-0.227,0.019,0.163,0.286,2.514,3.182e-12,0.048,0.436,0.384,0.057,-0.048,-0.048,0.658,"BeforeNoco2"
401,538,11,257,267,"SUBDIFFUSION",0.003281,0.033,5.324,2.467,-0.227,0.004,0.072,0.096,2.066,0.207,-0.003,0.079,0.185,0.04,-0.052,-0.052,0.856,"BeforeNoco2"
408,544,15,270,284,"SUBDIFFUSION",0.003674,7.237,4.499,2.668,0.627,0.008,0.11,0.2,1.796,1.834e-11,0.051,0.192,0.185,0.064,-0.071,-0.071,0.678,"BeforeNoco2"
414,550,12,273,284,"SUBDIFFUSION",0.009016,7.64,0.983,2.376,0.898,0.021,0.195,0.309,1.49,0.331,0.02,0.12,0.146,0.048,0.406,0.406,0.59,"BeforeNoco2"
416,553,20,277,296,"SUBDIFFUSION",0.005419,4.55,5.514,2.498,0.291,0.004,0.074,0.113,1.699,0.279,-0.018,0.09,0.676,0.042,0.397,0.397,0.59,"BeforeNoco2"
22,41,11,4,14,"CONFINED",0.005973,5.411,2.509,2.234,0.627,0.026,0.184,0.34,2.507,0.046,-0.127,0.227,0.196,0.047,1,-0.096,0.638,"BeforeNoco3"
31,56,13,2,14,"CONFINED",233.1,1.298,6.228,2.736,0.996,0.031,0.2,0.227,1.958,0.186,-0.14,0.215,1.133,0.023,0.385,0.065,0.579,"BeforeNoco3"
35,70,21,23,43,"CONFINED",0.00693,5.213,7.792,3.795,-0.227,0.004,0.07,0.048,1.971,6.928e-12,-0.25,0.009,0.667,0.026,-0.014,-0.042,0.795,"BeforeNoco3"
128,186,11,58,68,"CONFINED",7.539e-12,2.065,5.284,3.697,-0.227,0.0009183,0.035,0.068,1.732,1.919e-12,-0.092,0.003,0.439,0.07,-0.364,-0.125,0.988,"BeforeNoco3"
142,203,13,71,83,"CONFINED",4.171e-11,5.231,7.757,2.959,0.993,0.004,0.068,0.057,2.184,0.08,-0.313,0.152,0.592,0.022,-0.222,-0.078,0.652,"BeforeNoco3"
247,320,13,175,187,"CONFINED",1.273e-11,7.225,1.843,3.194,0.998,0.0003986,0.023,0.057,1.607,4.512e-11,-0.08,0.068,0.266,0.075,-0.222,-0.087,0.698,"BeforeNoco3"
8,10,18,1,18,"DIRECTED/ACTIVE",0.0279,7.887,0.187,1.644,0.887,0.003,0.078,0.08,1.928,0.846,1.1,0.288,0.037,0.028,0.948,0.97,0.623,"BeforeNoco3"
9,12,14,0,13,"DIRECTED/ACTIVE",0.05039,5.24,0.3,1.229,0.937,0.108,0.533,0.585,1.547,1.241,2.214,0.65,-0.123,0.033,0.656,0.899,0.551,"BeforeNoco3"
11,15,13,14,26,"DIRECTED/ACTIVE",0.04556,7.538,0.926,1.362,0.787,0.126,0.462,0.726,1.528,1.331,0.328,0.215,-0.053,0.035,1,0.994,0.653,"BeforeNoco3"
12,17,18,32,49,"DIRECTED/ACTIVE",0.03914,2.422,1.376,1.779,0.965,0.007,0.097,0.144,1.623,0.726,0.548,0.453,0.039,0.02,0.734,0.76,0.617,"BeforeNoco3"
12,20,15,88,102,"DIRECTED/ACTIVE",0.01066,1.88,1.605,1.426,0.89,0.054,0.3,0.622,1.189,1.176,0.822,0.391,0.002,0.05,0.787,0.82,0.567,"BeforeNoco3"
13,21,11,0,10,"DIRECTED/ACTIVE",0.0238,2.964,1.935,1.616,0.971,0.016,0.16,0.204,1.906,1.19,0.146,0.501,-0.033,0.031,1,0.973,0.59,"BeforeNoco3"
17,25,15,0,14,"DIRECTED/ACTIVE",0.00252,4.251,3.557,1.201,0.398,0.252,0.643,0.401,1.181,1.468,0.21,0.621,-0.137,0.021,0.962,0.942,0.643,"BeforeNoco3"
30,55,15,50,64,"DIRECTED/ACTIVE",0.04029,0.379,4.883,1.264,0.6,0.15,0.576,0.824,1.301,1.206,2.881,0.389,-0.024,0.036,0.989,0.972,0.615,"BeforeNoco3"
33,64,16,7,22,"DIRECTED/ACTIVE",0.01199,6.222,1.037,1.424,0.838,0.101,0.41,0.912,1.148,1.259,1.105,0.599,-0.046,0.042,0.861,0.929,0.603,"BeforeNoco3"
37,71,14,5,18,"DIRECTED/ACTIVE",0.04049,4.786,7.089,1.224,0.625,0.233,0.592,0.973,1.543,1.405,-0.141,0.463,-0.077,0.019,1,1,0.795,"BeforeNoco3"
46,89,14,15,28,"DIRECTED/ACTIVE",0.01366,1.257,4.554,1.355,0.599,0.179,0.495,0.468,1.546,1.147,0.083,0.499,-0.1,0.025,0.996,0.996,0.62,"BeforeNoco3"
55,101,15,32,46,"DIRECTED/ACTIVE",0.0297,4.379,1.867,1.181,0.486,0.23,0.608,1.347,1.121,1.489,0.323,0.663,-0.125,0.056,0.964,0.975,0.676,"BeforeNoco3"
65,109,11,21,31,"DIRECTED/ACTIVE",0.06936,5.069,6.436,1.455,0.803,0.084,0.362,0.68,1.103,1.206,0.818,0.36,0.109,0.007,1,0.989,0.568,"BeforeNoco3"
73,115,11,29,39,"DIRECTED/ACTIVE",0.1142,2.996,2.385,1.333,0.812,0.135,0.474,1.205,1.297,1.043,0.48,0.603,0.055,0.069,1,0.956,0.556,"BeforeNoco3"
75,117,13,52,64,"DIRECTED/ACTIVE",0.08013,3.258,2.806,1.421,0.818,0.101,0.46,0.852,1.467,1.098,0.971,0.24,0.163,0.02,0.993,0.994,0.614,"BeforeNoco3"
79,119,13,33,45,"DIRECTED/ACTIVE",0.08375,6.994,0.646,1.314,0.533,0.202,0.513,1.267,1.177,1.239,-0.317,0.433,-0.081,0.055,0.994,0.991,0.589,"BeforeNoco3"
88,132,15,37,51,"DIRECTED/ACTIVE",0.06892,3.904,5.656,1.419,0.723,0.107,0.396,0.741,1.384,1.245,0.215,0.353,-0.081,0.038,0.98,0.992,0.656,"BeforeNoco3"
92,136,11,47,57,"DIRECTED/ACTIVE",0.0238,4.48,2.956,1.267,0.667,0.264,0.615,0.76,1.396,1.429,-0.023,0.407,-0.108,0.036,1,0.985,0.615,"BeforeNoco3"
100,156,11,49,59,"DIRECTED/ACTIVE",0.00476,2.255,7.28,1.463,0.967,0.102,0.364,0.414,3.272,1.703,-0.063,0.53,-0.071,0.023,1,0.994,0.61,"BeforeNoco3"
111,166,11,49,59,"DIRECTED/ACTIVE",0.04828,0.702,3.033,1.379,0.351,0.177,0.531,0.884,1.891,0.783,0.387,0.431,-0.009,0.036,0.126,0.911,0.516,"BeforeNoco3"
119,178,26,58,83,"DIRECTED/ACTIVE",0.05874,0.949,5.277,1.071,0.257,0.538,0.808,2.514,1.534,1.89,-0.005,0.474,-0.15,0.123,0.999,1,0.742,"BeforeNoco3"
140,196,16,75,90,"DIRECTED/ACTIVE",0.1115,6.607,1.795,1.199,0.179,0.148,0.507,1.315,1.394,1.166,-0.01,0.557,-0.022,0.081,0.928,0.927,0.687,"BeforeNoco3"
145,208,11,75,85,"DIRECTED/ACTIVE",0.08636,0.095,6.8,1.1,0.447,0.37,0.811,1.616,1.255,1.175,0.327,0.637,-0.108,0.044,1,0.998,0.646,"BeforeNoco3"
156,217,11,79,89,"DIRECTED/ACTIVE",0.0102,3.651,7.476,1.106,0.727,0.39,0.802,0.945,2.618,1.388,-0.062,0.644,-0.113,0.041,1,0.943,0.852,"BeforeNoco3"
172,224,17,87,103,"DIRECTED/ACTIVE",0.01645,3.798,5.965,1.032,0.367,0.643,0.917,1.859,1.613,1.855,-0.036,0.684,-0.149,0.066,0.998,1,0.675,"BeforeNoco3"
178,234,14,107,120,"DIRECTED/ACTIVE",0.07651,4.366,2.449,1.378,0.616,0.114,0.429,0.819,1.089,1.201,-0.059,0.474,-0.098,0.04,0.997,0.946,0.64,"BeforeNoco3"
180,236,11,93,103,"DIRECTED/ACTIVE",0.02403,5.069,5.909,1.416,0.553,0.163,0.463,0.561,1.508,0.675,-0.049,0.432,-0.019,0.025,0.959,0.946,0.63,"BeforeNoco3"
182,242,15,118,132,"DIRECTED/ACTIVE",0.09281,2.928,1.819,1.539,0.668,0.064,0.344,0.675,1.364,0.961,1.153,0.493,0.032,0.05,0.921,0.956,0.592,"BeforeNoco3"
190,256,11,101,111,"DIRECTED/ACTIVE",0.1161,3.625,4.265,1.547,0.831,0.056,0.298,0.7,1.495,0.958,0.456,0.523,0.073,0.047,1,0.999,0.502,"BeforeNoco3"
192,259,11,109,119,"DIRECTED/ACTIVE",0.05848,5.222,6.113,1.269,0.857,0.077,0.579,0.608,3.066,0.976,3.978,0.58,0.009,0.033,0.932,0.971,0.547,"BeforeNoco3"
198,265,11,131,141,"DIRECTED/ACTIVE",0.1074,2.225,2.047,1.2,0.68,0.25,0.681,1.554,1.816,1.32,0.223,0.538,-0.123,0.055,1,0.995,0.622,"BeforeNoco3"
221,279,15,139,153,"DIRECTED/ACTIVE",0.04647,2.76,2.315,1.461,0.324,0.109,0.381,0.682,1.503,0.714,0.232,0.474,0.176,0.042,0.942,0.956,0.655,"BeforeNoco3"
226,286,11,137,147,"DIRECTED/ACTIVE",0.0102,0.709,7.389,1.554,0.37,0.024,0.183,0.152,1.585,0.786,0.016,0.512,0.56,0.026,-0.695,0.851,0.647,"BeforeNoco3"
260,341,12,181,192,"DIRECTED/ACTIVE",0.1438,6.243,5.38,1.261,0.655,0.189,0.518,1.412,1.425,1.338,-0.047,0.525,-0.1,0.087,0.986,0.973,0.747,"BeforeNoco3"
265,343,11,202,212,"DIRECTED/ACTIVE",0.03377,0.189,6.913,1.322,0.58,0.216,0.57,0.748,1.561,1.217,0.084,0.375,-0.088,0.02,0.996,0.953,0.59,"BeforeNoco3"
274,352,12,218,229,"DIRECTED/ACTIVE",0.03144,4.127,4.687,1.442,0.729,0.113,0.379,0.636,1.439,1.249,-0.024,0.246,-0.087,0.033,0.99,0.989,0.608,"BeforeNoco3"
302,370,13,280,292,"DIRECTED/ACTIVE",0.08081,5.874,5.849,1.154,0.618,0.183,0.639,1.078,1.153,1.284,2.609,0.614,-0.082,0.05,0.998,0.987,0.601,"BeforeNoco3"
4,4,30,6,35,"NORM. DIFFUSION",0.03392,3.475,6.917,1.893,0.983,0.022,0.189,0.353,2.18,0.653,0.781,0.092,0.036,0.023,0.546,0.717,0.562,"BeforeNoco3"
6,6,19,3,21,"NORM. DIFFUSION",0.05663,0.366,6.735,1.989,0.982,0.026,0.19,0.514,1.242,0.632,-0.16,0.095,0.159,0.064,0.518,0.764,0.556,"BeforeNoco3"
7,8,16,7,22,"NORM. DIFFUSION",0.01122,4.097,7.285,1.923,0.694,0.002,0.055,0.101,2.344,0.306,-0.109,0.351,0.361,0.045,0.237,0.305,0.546,"BeforeNoco3"
14,22,11,0,10,"NORM. DIFFUSION",0.02147,6.364,2.218,1.969,0.294,0.008,0.102,0.096,3.26,0.959,-0.167,0.064,2.2,0.028,0.699,0.624,0.772,"BeforeNoco3"
18,29,13,0,12,"NORM. DIFFUSION",0.07886,4.36,4.24,1.531,0.695,0.047,0.286,0.569,1.628,0.86,-0.066,0.459,0.018,0.054,0.94,0.965,0.484,"BeforeNoco3"
19,30,12,0,11,"NORM. DIFFUSION",0.009499,7.413,4.47,1.418,0.933,0.012,0.156,0.062,1.53,1.471,0.048,0.393,-0.109,0.006,0.979,0.996,0.759,"BeforeNoco3"
20,31,15,0,14,"NORM. DIFFUSION",0.1452,2.304,5.949,1.839,0.98,0.015,0.142,0.291,2.421,1.132,0.022,0.207,-0.124,0.021,0.588,0.81,0.734,"BeforeNoco3"
21,35,23,8,30,"NORM. DIFFUSION",0.03217,4.892,0.163,1.682,0.913,0.038,0.256,0.496,2.239,0.611,0.318,0.191,0.201,0.026,0.506,0.768,0.62,"BeforeNoco3"
23,44,15,8,22,"NORM. DIFFUSION",0.05554,3.76,2.787,1.779,0.992,0.018,0.178,0.418,3.328,0.541,0.743,0.282,0.127,0.046,0.182,0.227,0.524,"BeforeNoco3"
25,49,29,4,32,"NORM. DIFFUSION",0.01964,4.51,2.985,1.891,0.993,0.009,0.118,0.142,1.823,0.794,0.543,0.069,0.053,0.025,0.861,0.915,0.641,"BeforeNoco3"
27,51,20,4,23,"NORM. DIFFUSION",0.0186,3.574,3.422,1.814,0.878,0.035,0.234,0.253,1.778,0.734,-0.062,0.315,0.368,0.021,0.666,0.808,0.569,"BeforeNoco3"
34,66,13,5,17,"NORM. DIFFUSION",3.164e-11,4.197,1.44,1.947,0.927,0.0009737,0.041,0.057,2.708,6.799e-12,0.224,0.196,0.813,0.035,-0.087,-0.087,0.634,"BeforeNoco3"
40,72,11,9,19,"NORM. DIFFUSION",4.381e-10,7.891,2.771,1.771,-0.227,0.056,0.301,0.435,1.264,2.537e-12,0.151,0.388,0.006,0.052,-0.125,-0.125,0.496,"BeforeNoco3"
41,73,19,2,20,"NORM. DIFFUSION",0.03454,0.661,3.004,1.897,-0.227,0.0007371,0.035,0.084,1.669,0.43,-0.016,0.47,0.219,0.063,0.233,0.343,0.509,"BeforeNoco3"
43,78,20,29,48,"NORM. DIFFUSION",0.003624,2.696,2.994,2.267,0.574,0.002,0.055,0.072,2.286,8.605e-12,0.167,0.303,0.075,0.023,0.013,-0.048,0.562,"BeforeNoco3"
47,91,14,14,27,"NORM. DIFFUSION",0.08111,4.743,4.74,1.926,0.964,0.015,0.151,0.331,1.296,0.892,-0.027,0.224,0.121,0.058,0.988,0.993,0.762,"BeforeNoco3"
50,98,11,12,22,"NORM. DIFFUSION",0.0247,7.407,2.073,1.383,0.804,0.03,0.263,0.34,1.321,0.649,1.948,0.596,0.185,0.032,0.713,0.854,0.52,"BeforeNoco3"
56,108,16,33,48,"NORM. DIFFUSION",0.01933,4.717,2.773,1.943,0.634,0.0008803,0.034,0.045,2.97,0.537,0.022,0.041,0.012,0.024,0.504,0.35,0.604,"BeforeNoco3"
71,114,11,27,37,"NORM. DIFFUSION",0.06763,7.338,2.051,1.656,0.46,0.004,0.08,0.136,2.294,0.855,0.657,0.663,4.9,0.028,0.787,0.76,0.686,"BeforeNoco3"
75,116,24,28,51,"NORM. DIFFUSION",0.09352,3.75,3.348,1.535,0.558,0.072,0.329,0.793,1.695,0.856,0.107,0.367,0.119,0.02,0.92,0.97,0.586,"BeforeNoco3"
76,118,13,26,38,"NORM. DIFFUSION",0.03347,3.855,7.311,1.48,0.919,0.106,0.404,0.484,1.62,1.098,-0.063,0.49,0.265,0.012,0.955,0.965,0.6,"BeforeNoco3"
83,125,12,35,46,"NORM. DIFFUSION",0.007791,0.923,3.117,1.491,0.739,0.115,0.454,0.471,1.801,0.479,0.372,0.277,-0.018,0.006,0.291,0.498,0.539,"BeforeNoco3"
85,127,19,53,71,"NORM. DIFFUSION",0.006293,5.156,6.278,1.753,0.665,0.004,0.087,0.136,2.612,0.171,0.432,0.29,1.522,0.024,0.008,0.016,0.634,"BeforeNoco3"
